sale_id,sale_date,total_amount,total_cost,profit,user_id,cashier_name,items_count,date,year,month,day,day_of_week,week_of_year,is_weekend
688,2025-12-06 12:00:00,24000.0,19500.0,4500.0,2,Cashier User,1,2025-12-06,2025,12,6,5,49,1
670,2025-12-06 13:00:00,12000.0,7800.0,4200.0,2,Cashier User,2,2025-12-06,2025,12,6,5,49,1
689,2025-12-06 13:00:00,19000.0,13900.0,5100.0,1,Shop Owner,3,2025-12-06,2025,12,6,5,49,1
695,2025-12-07 00:00:00,32500.0,23500.0,9000.0,1,Shop Owner,4,2025-12-07,2025,12,7,6,49,1
701,2025-12-07 00:00:00,37500.0,28700.0,8800.0,1,Shop Owner,3,2025-12-07,2025,12,7,6,49,1
694,2025-12-07 02:00:00,26500.0,21300.0,5200.0,1,Shop Owner,2,2025-12-07,2025,12,7,6,49,1
699,2025-12-07 03:00:00,4500.0,3000.0,1500.0,2,Cashier User,1,2025-12-07,2025,12,7,6,49,1
696,2025-12-07 05:00:00,16000.0,11000.0,5000.0,1,Shop Owner,2,2025-12-07,2025,12,7,6,49,1
697,2025-12-07 05:00:00,16000.0,13000.0,3000.0,1,Shop Owner,1,2025-12-07,2025,12,7,6,49,1
706,2025-12-07 05:00:00,1500.0,1000.0,500.0,1,Shop Owner,1,2025-12-07,2025,12,7,6,49,1
711,2025-12-07 05:00:00,15500.0,11250.0,4250.0,2,Cashier User,2,2025-12-07,2025,12,7,6,49,1
705,2025-12-07 06:00:00,24000.0,19500.0,4500.0,1,Shop Owner,2,2025-12-07,2025,12,7,6,49,1
703,2025-12-07 07:00:00,7500.0,5400.0,2100.0,1,Shop Owner,2,2025-12-07,2025,12,7,6,49,1
713,2025-12-07 07:00:00,15500.0,10900.0,4600.0,2,Cashier User,3,2025-12-07,2025,12,7,6,49,1
715,2025-12-07 07:00:00,13500.0,8800.0,4700.0,2,Cashier User,2,2025-12-07,2025,12,7,6,49,1
702,2025-12-07 08:00:00,4500.0,2850.0,1650.0,1,Shop Owner,2,2025-12-07,2025,12,7,6,49,1
710,2025-12-07 08:00:00,36000.0,26800.0,9200.0,2,Cashier User,4,2025-12-07,2025,12,7,6,49,1
712,2025-12-07 08:00:00,28500.0,20200.0,8300.0,2,Cashier User,3,2025-12-07,2025,12,7,6,49,1
714,2025-12-07 08:00:00,42000.0,32800.0,9200.0,1,Shop Owner,4,2025-12-07,2025,12,7,6,49,1
700,2025-12-07 10:00:00,16000.0,13000.0,3000.0,2,Cashier User,1,2025-12-07,2025,12,7,6,49,1
708,2025-12-07 10:00:00,17000.0,12200.0,4800.0,2,Cashier User,3,2025-12-07,2025,12,7,6,49,1
698,2025-12-07 11:00:00,15500.0,11250.0,4250.0,1,Shop Owner,3,2025-12-07,2025,12,7,6,49,1
704,2025-12-07 11:00:00,28000.0,20250.0,7750.0,1,Shop Owner,3,2025-12-07,2025,12,7,6,49,1
707,2025-12-07 12:00:00,12000.0,9300.0,2700.0,2,Cashier User,3,2025-12-07,2025,12,7,6,49,1
709,2025-12-07 13:00:00,32000.0,26000.0,6000.0,2,Cashier User,2,2025-12-07,2025,12,7,6,49,1
717,2025-12-08 00:00:00,25000.0,17600.0,7400.0,2,Cashier User,4,2025-12-08,2025,12,8,0,50,0
724,2025-12-08 00:00:00,42000.0,33200.0,8800.0,2,Cashier User,3,2025-12-08,2025,12,8,0,50,0
721,2025-12-08 01:00:00,30000.0,23500.0,6500.0,2,Cashier User,3,2025-12-08,2025,12,8,0,50,0
720,2025-12-08 02:00:00,28500.0,22500.0,6000.0,2,Cashier User,2,2025-12-08,2025,12,8,0,50,0
718,2025-12-08 03:00:00,5000.0,3600.0,1400.0,2,Cashier User,1,2025-12-08,2025,12,8,0,50,0
722,2025-12-08 03:00:00,33000.0,25450.0,7550.0,1,Shop Owner,3,2025-12-08,2025,12,8,0,50,0
725,2025-12-08 05:00:00,5000.0,3600.0,1400.0,2,Cashier User,1,2025-12-08,2025,12,8,0,50,0
716,2025-12-08 08:00:00,40500.0,30100.0,10400.0,2,Cashier User,4,2025-12-08,2025,12,8,0,50,0
723,2025-12-08 08:00:00,9000.0,5800.0,3200.0,1,Shop Owner,2,2025-12-08,2025,12,8,0,50,0
719,2025-12-08 10:00:00,39500.0,30400.0,9100.0,2,Cashier User,4,2025-12-08,2025,12,8,0,50,0
730,2025-12-09 00:00:00,5000.0,3600.0,1400.0,2,Cashier User,1,2025-12-09,2025,12,9,1,50,0
734,2025-12-09 01:00:00,24000.0,16550.0,7450.0,1,Shop Owner,4,2025-12-09,2025,12,9,1,50,0
729,2025-12-09 04:00:00,22000.0,14950.0,7050.0,2,Cashier User,4,2025-12-09,2025,12,9,1,50,0
737,2025-12-09 04:00:00,8000.0,6500.0,1500.0,1,Shop Owner,1,2025-12-09,2025,12,9,1,50,0
728,2025-12-09 05:00:00,74000.0,59200.0,14800.0,2,Cashier User,4,2025-12-09,2025,12,9,1,50,0
736,2025-12-09 05:00:00,7500.0,4750.0,2750.0,2,Cashier User,1,2025-12-09,2025,12,9,1,50,0
732,2025-12-09 06:00:00,28000.0,20500.0,7500.0,2,Cashier User,4,2025-12-09,2025,12,9,1,50,0
733,2025-12-09 07:00:00,10000.0,7200.0,2800.0,1,Shop Owner,2,2025-12-09,2025,12,9,1,50,0
731,2025-12-09 08:00:00,28500.0,22350.0,6150.0,1,Shop Owner,3,2025-12-09,2025,12,9,1,50,0
738,2025-12-09 08:00:00,23500.0,18000.0,5500.0,2,Cashier User,2,2025-12-09,2025,12,9,1,50,0
727,2025-12-09 09:00:00,24000.0,19500.0,4500.0,1,Shop Owner,2,2025-12-09,2025,12,9,1,50,0
735,2025-12-09 10:00:00,11500.0,7550.0,3950.0,1,Shop Owner,3,2025-12-09,2025,12,9,1,50,0
726,2025-12-09 11:00:00,38500.0,28900.0,9600.0,2,Cashier User,4,2025-12-09,2025,12,9,1,50,0
739,2025-12-10 01:00:00,38500.0,29150.0,9350.0,2,Cashier User,4,2025-12-10,2025,12,10,2,50,0
746,2025-12-10 01:00:00,52000.0,40250.0,11750.0,1,Shop Owner,4,2025-12-10,2025,12,10,2,50,0
740,2025-12-10 02:00:00,25000.0,19400.0,5600.0,2,Cashier User,4,2025-12-10,2025,12,10,2,50,0
742,2025-12-10 02:00:00,36500.0,28500.0,8000.0,2,Cashier User,2,2025-12-10,2025,12,10,2,50,0
748,2025-12-10 02:00:00,38500.0,29700.0,8800.0,2,Cashier User,4,2025-12-10,2025,12,10,2,50,0
744,2025-12-10 03:00:00,8000.0,6500.0,1500.0,1,Shop Owner,1,2025-12-10,2025,12,10,2,50,0
741,2025-12-10 04:00:00,34000.0,26700.0,7300.0,1,Shop Owner,2,2025-12-10,2025,12,10,2,50,0
747,2025-12-10 04:00:00,9000.0,6000.0,3000.0,1,Shop Owner,2,2025-12-10,2025,12,10,2,50,0
743,2025-12-10 05:00:00,13500.0,9200.0,4300.0,2,Cashier User,3,2025-12-10,2025,12,10,2,50,0
745,2025-12-10 08:00:00,28500.0,22000.0,6500.0,1,Shop Owner,4,2025-12-10,2025,12,10,2,50,0
749,2025-12-10 10:00:00,13500.0,9400.0,4100.0,2,Cashier User,2,2025-12-10,2025,12,10,2,50,0
754,2025-12-11 00:00:00,22500.0,16200.0,6300.0,2,Cashier User,2,2025-12-11,2025,12,11,3,50,0
752,2025-12-11 01:00:00,28000.0,20500.0,7500.0,1,Shop Owner,3,2025-12-11,2025,12,11,3,50,0
757,2025-12-11 01:00:00,6000.0,3900.0,2100.0,2,Cashier User,2,2025-12-11,2025,12,11,3,50,0
753,2025-12-11 03:00:00,24000.0,19500.0,4500.0,2,Cashier User,1,2025-12-11,2025,12,11,3,50,0
756,2025-12-11 08:00:00,15500.0,11000.0,4500.0,1,Shop Owner,2,2025-12-11,2025,12,11,3,50,0
750,2025-12-11 09:00:00,1500.0,1000.0,500.0,1,Shop Owner,1,2025-12-11,2025,12,11,3,50,0
755,2025-12-11 10:00:00,21000.0,14800.0,6200.0,2,Cashier User,3,2025-12-11,2025,12,11,3,50,0
751,2025-12-11 12:00:00,3000.0,2000.0,1000.0,2,Cashier User,1,2025-12-11,2025,12,11,3,50,0
767,2025-12-12 01:00:00,34000.0,26700.0,7300.0,2,Cashier User,3,2025-12-12,2025,12,12,4,50,0
761,2025-12-12 02:00:00,9500.0,7450.0,2050.0,2,Cashier User,2,2025-12-12,2025,12,12,4,50,0
760,2025-12-12 06:00:00,33000.0,24200.0,8800.0,2,Cashier User,4,2025-12-12,2025,12,12,4,50,0
759,2025-12-12 07:00:00,19500.0,12800.0,6700.0,2,Cashier User,4,2025-12-12,2025,12,12,4,50,0
763,2025-12-12 08:00:00,21500.0,15900.0,5600.0,1,Shop Owner,4,2025-12-12,2025,12,12,4,50,0
766,2025-12-12 08:00:00,6000.0,3800.0,2200.0,1,Shop Owner,1,2025-12-12,2025,12,12,4,50,0
768,2025-12-12 08:00:00,12500.0,9350.0,3150.0,2,Cashier User,2,2025-12-12,2025,12,12,4,50,0
764,2025-12-12 09:00:00,38500.0,28800.0,9700.0,2,Cashier User,4,2025-12-12,2025,12,12,4,50,0
769,2025-12-12 10:00:00,3000.0,2000.0,1000.0,2,Cashier User,1,2025-12-12,2025,12,12,4,50,0
762,2025-12-12 11:00:00,46500.0,35050.0,11450.0,2,Cashier User,4,2025-12-12,2025,12,12,4,50,0
758,2025-12-12 13:00:00,31000.0,23800.0,7200.0,2,Cashier User,3,2025-12-12,2025,12,12,4,50,0
765,2025-12-12 13:00:00,22000.0,16800.0,5200.0,1,Shop Owner,3,2025-12-12,2025,12,12,4,50,0
770,2025-12-13 01:00:00,9000.0,5950.0,3050.0,2,Cashier User,2,2025-12-13,2025,12,13,5,50,1
774,2025-12-13 01:00:00,32000.0,26000.0,6000.0,2,Cashier User,2,2025-12-13,2025,12,13,5,50,1
781,2025-12-13 01:00:00,23500.0,15750.0,7750.0,1,Shop Owner,4,2025-12-13,2025,12,13,5,50,1
779,2025-12-13 02:00:00,23500.0,18000.0,5500.0,2,Cashier User,2,2025-12-13,2025,12,13,5,50,1
777,2025-12-13 03:00:00,10500.0,7400.0,3100.0,1,Shop Owner,2,2025-12-13,2025,12,13,5,50,1
775,2025-12-13 04:00:00,33000.0,24600.0,8400.0,2,Cashier User,4,2025-12-13,2025,12,13,5,50,1
780,2025-12-13 04:00:00,43500.0,32800.0,10700.0,2,Cashier User,4,2025-12-13,2025,12,13,5,50,1
782,2025-12-13 04:00:00,38000.0,29500.0,8500.0,2,Cashier User,4,2025-12-13,2025,12,13,5,50,1
776,2025-12-13 07:00:00,18000.0,12000.0,6000.0,2,Cashier User,3,2025-12-13,2025,12,13,5,50,1
786,2025-12-13 07:00:00,54500.0,42700.0,11800.0,2,Cashier User,4,2025-12-13,2025,12,13,5,50,1
784,2025-12-13 08:00:00,20000.0,13750.0,6250.0,1,Shop Owner,3,2025-12-13,2025,12,13,5,50,1
771,2025-12-13 09:00:00,36500.0,27850.0,8650.0,2,Cashier User,4,2025-12-13,2025,12,13,5,50,1
783,2025-12-13 11:00:00,1500.0,1000.0,500.0,2,Cashier User,1,2025-12-13,2025,12,13,5,50,1
785,2025-12-13 11:00:00,5000.0,3600.0,1400.0,2,Cashier User,1,2025-12-13,2025,12,13,5,50,1
772,2025-12-13 13:00:00,11000.0,8500.0,2500.0,2,Cashier User,2,2025-12-13,2025,12,13,5,50,1
773,2025-12-13 13:00:00,31000.0,23800.0,7200.0,2,Cashier User,3,2025-12-13,2025,12,13,5,50,1
778,2025-12-13 13:00:00,24000.0,19500.0,4500.0,1,Shop Owner,2,2025-12-13,2025,12,13,5,50,1
797,2025-12-14 01:00:00,36500.0,28500.0,8000.0,2,Cashier User,3,2025-12-14,2025,12,14,6,50,1
802,2025-12-14 01:00:00,30000.0,23500.0,6500.0,2,Cashier User,4,2025-12-14,2025,12,14,6,50,1
791,2025-12-14 02:00:00,8000.0,6500.0,1500.0,1,Shop Owner,1,2025-12-14,2025,12,14,6,50,1
799,2025-12-14 02:00:00,1500.0,1000.0,500.0,2,Cashier User,1,2025-12-14,2025,12,14,6,50,1
796,2025-12-14 03:00:00,8500.0,5800.0,2700.0,1,Shop Owner,2,2025-12-14,2025,12,14,6,50,1
790,2025-12-14 04:00:00,7500.0,5000.0,2500.0,2,Cashier User,1,2025-12-14,2025,12,14,6,50,1
793,2025-12-14 04:00:00,11000.0,8400.0,2600.0,2,Cashier User,3,2025-12-14,2025,12,14,6,50,1
798,2025-12-14 04:00:00,3000.0,1900.0,1100.0,1,Shop Owner,1,2025-12-14,2025,12,14,6,50,1
795,2025-12-14 05:00:00,13500.0,9200.0,4300.0,2,Cashier User,2,2025-12-14,2025,12,14,6,50,1
801,2025-12-14 06:00:00,3000.0,1900.0,1100.0,2,Cashier User,1,2025-12-14,2025,12,14,6,50,1
789,2025-12-14 09:00:00,9500.0,7450.0,2050.0,2,Cashier User,2,2025-12-14,2025,12,14,6,50,1
792,2025-12-14 10:00:00,10000.0,7200.0,2800.0,1,Shop Owner,1,2025-12-14,2025,12,14,6,50,1
794,2025-12-14 10:00:00,15000.0,10400.0,4600.0,2,Cashier User,2,2025-12-14,2025,12,14,6,50,1
788,2025-12-14 11:00:00,31500.0,23900.0,7600.0,2,Cashier User,3,2025-12-14,2025,12,14,6,50,1
787,2025-12-14 12:00:00,22500.0,15550.0,6950.0,2,Cashier User,4,2025-12-14,2025,12,14,6,50,1
800,2025-12-14 13:00:00,28000.0,21400.0,6600.0,2,Cashier User,3,2025-12-14,2025,12,14,6,50,1
803,2025-12-15 01:00:00,4500.0,2950.0,1550.0,2,Cashier User,2,2025-12-15,2025,12,15,0,51,0
810,2025-12-15 01:00:00,16000.0,13000.0,3000.0,1,Shop Owner,1,2025-12-15,2025,12,15,0,51,0
808,2025-12-15 02:00:00,10500.0,7400.0,3100.0,1,Shop Owner,3,2025-12-15,2025,12,15,0,51,0
805,2025-12-15 03:00:00,7500.0,5000.0,2500.0,1,Shop Owner,1,2025-12-15,2025,12,15,0,51,0
813,2025-12-15 03:00:00,9000.0,5700.0,3300.0,2,Cashier User,2,2025-12-15,2025,12,15,0,51,0
809,2025-12-15 05:00:00,47500.0,37900.0,9600.0,2,Cashier User,3,2025-12-15,2025,12,15,0,51,0
807,2025-12-15 06:00:00,41000.0,30950.0,10050.0,1,Shop Owner,4,2025-12-15,2025,12,15,0,51,0
812,2025-12-15 07:00:00,28500.0,20350.0,8150.0,2,Cashier User,4,2025-12-15,2025,12,15,0,51,0
811,2025-12-15 10:00:00,34000.0,26700.0,7300.0,1,Shop Owner,2,2025-12-15,2025,12,15,0,51,0
804,2025-12-15 11:00:00,31500.0,24400.0,7100.0,1,Shop Owner,4,2025-12-15,2025,12,15,0,51,0
806,2025-12-15 11:00:00,13500.0,9400.0,4100.0,2,Cashier User,2,2025-12-15,2025,12,15,0,51,0
818,2025-12-16 00:00:00,33500.0,25600.0,7900.0,2,Cashier User,3,2025-12-16,2025,12,16,1,51,0
822,2025-12-16 01:00:00,26500.0,19950.0,6550.0,2,Cashier User,4,2025-12-16,2025,12,16,1,51,0
820,2025-12-16 04:00:00,7500.0,4750.0,2750.0,1,Shop Owner,2,2025-12-16,2025,12,16,1,51,0
823,2025-12-16 04:00:00,30000.0,20950.0,9050.0,2,Cashier User,4,2025-12-16,2025,12,16,1,51,0
824,2025-12-16 04:00:00,22000.0,16800.0,5200.0,2,Cashier User,2,2025-12-16,2025,12,16,1,51,0
815,2025-12-16 05:00:00,8000.0,6500.0,1500.0,2,Cashier User,1,2025-12-16,2025,12,16,1,51,0
817,2025-12-16 06:00:00,16000.0,13000.0,3000.0,2,Cashier User,1,2025-12-16,2025,12,16,1,51,0
814,2025-12-16 08:00:00,48000.0,39000.0,9000.0,2,Cashier User,3,2025-12-16,2025,12,16,1,51,0
819,2025-12-16 08:00:00,1500.0,1000.0,500.0,2,Cashier User,1,2025-12-16,2025,12,16,1,51,0
821,2025-12-16 11:00:00,7500.0,5000.0,2500.0,2,Cashier User,1,2025-12-16,2025,12,16,1,51,0
816,2025-12-16 12:00:00,23000.0,15650.0,7350.0,2,Cashier User,3,2025-12-16,2025,12,16,1,51,0
830,2025-12-17 00:00:00,6000.0,4000.0,2000.0,2,Cashier User,1,2025-12-17,2025,12,17,2,51,0
825,2025-12-17 01:00:00,36000.0,28800.0,7200.0,2,Cashier User,4,2025-12-17,2025,12,17,2,51,0
832,2025-12-17 01:00:00,29000.0,20100.0,8900.0,1,Shop Owner,4,2025-12-17,2025,12,17,2,51,0
826,2025-12-17 03:00:00,49500.0,40000.0,9500.0,2,Cashier User,4,2025-12-17,2025,12,17,2,51,0
828,2025-12-17 04:00:00,25000.0,18000.0,7000.0,2,Cashier User,2,2025-12-17,2025,12,17,2,51,0
827,2025-12-17 10:00:00,21500.0,15900.0,5600.0,1,Shop Owner,4,2025-12-17,2025,12,17,2,51,0
831,2025-12-17 10:00:00,18000.0,13700.0,4300.0,2,Cashier User,3,2025-12-17,2025,12,17,2,51,0
829,2025-12-17 11:00:00,13000.0,10100.0,2900.0,2,Cashier User,2,2025-12-17,2025,12,17,2,51,0
836,2025-12-18 00:00:00,9000.0,5700.0,3300.0,1,Shop Owner,2,2025-12-18,2025,12,18,3,51,0
843,2025-12-18 02:00:00,12500.0,9350.0,3150.0,2,Cashier User,2,2025-12-18,2025,12,18,3,51,0
842,2025-12-18 04:00:00,10000.0,7200.0,2800.0,2,Cashier User,2,2025-12-18,2025,12,18,3,51,0
834,2025-12-18 05:00:00,7500.0,5000.0,2500.0,2,Cashier User,2,2025-12-18,2025,12,18,3,51,0
835,2025-12-18 07:00:00,3000.0,2000.0,1000.0,1,Shop Owner,1,2025-12-18,2025,12,18,3,51,0
839,2025-12-18 07:00:00,28500.0,22500.0,6000.0,2,Cashier User,2,2025-12-18,2025,12,18,3,51,0
841,2025-12-18 07:00:00,7500.0,5400.0,2100.0,2,Cashier User,1,2025-12-18,2025,12,18,3,51,0
838,2025-12-18 09:00:00,7500.0,5400.0,2100.0,2,Cashier User,1,2025-12-18,2025,12,18,3,51,0
833,2025-12-18 10:00:00,44000.0,33500.0,10500.0,2,Cashier User,4,2025-12-18,2025,12,18,3,51,0
837,2025-12-18 12:00:00,13500.0,9000.0,4500.0,2,Cashier User,2,2025-12-18,2025,12,18,3,51,0
840,2025-12-18 13:00:00,36000.0,27300.0,8700.0,2,Cashier User,4,2025-12-18,2025,12,18,3,51,0
847,2025-12-19 00:00:00,17500.0,14000.0,3500.0,2,Cashier User,3,2025-12-19,2025,12,19,4,51,0
846,2025-12-19 01:00:00,32500.0,23450.0,9050.0,2,Cashier User,4,2025-12-19,2025,12,19,4,51,0
845,2025-12-19 02:00:00,24000.0,19500.0,4500.0,1,Shop Owner,2,2025-12-19,2025,12,19,4,51,0
848,2025-12-19 02:00:00,26500.0,19300.0,7200.0,2,Cashier User,3,2025-12-19,2025,12,19,4,51,0
850,2025-12-19 04:00:00,24000.0,17500.0,6500.0,2,Cashier User,3,2025-12-19,2025,12,19,4,51,0
851,2025-12-19 05:00:00,16500.0,10550.0,5950.0,2,Cashier User,4,2025-12-19,2025,12,19,4,51,0
844,2025-12-19 10:00:00,7500.0,4750.0,2750.0,1,Shop Owner,1,2025-12-19,2025,12,19,4,51,0
849,2025-12-19 11:00:00,15500.0,11400.0,4100.0,2,Cashier User,4,2025-12-19,2025,12,19,4,51,0
859,2025-12-20 00:00:00,33000.0,25400.0,7600.0,2,Cashier User,3,2025-12-20,2025,12,20,5,51,1
854,2025-12-20 07:00:00,30000.0,23500.0,6500.0,2,Cashier User,2,2025-12-20,2025,12,20,5,51,1
858,2025-12-20 07:00:00,24000.0,19500.0,4500.0,1,Shop Owner,1,2025-12-20,2025,12,20,5,51,1
852,2025-12-20 08:00:00,18500.0,14800.0,3700.0,1,Shop Owner,2,2025-12-20,2025,12,20,5,51,1
863,2025-12-20 08:00:00,29000.0,23100.0,5900.0,1,Shop Owner,2,2025-12-20,2025,12,20,5,51,1
867,2025-12-20 10:00:00,20000.0,14500.0,5500.0,2,Cashier User,3,2025-12-20,2025,12,20,5,51,1
864,2025-12-20 11:00:00,7500.0,5400.0,2100.0,2,Cashier User,1,2025-12-20,2025,12,20,5,51,1
853,2025-12-20 12:00:00,36500.0,28500.0,8000.0,1,Shop Owner,2,2025-12-20,2025,12,20,5,51,1
857,2025-12-20 12:00:00,40000.0,32500.0,7500.0,2,Cashier User,2,2025-12-20,2025,12,20,5,51,1
862,2025-12-20 12:00:00,33000.0,25350.0,7650.0,2,Cashier User,3,2025-12-20,2025,12,20,5,51,1
865,2025-12-20 12:00:00,15500.0,11900.0,3600.0,2,Cashier User,3,2025-12-20,2025,12,20,5,51,1
866,2025-12-20 12:00:00,6000.0,4000.0,2000.0,1,Shop Owner,1,2025-12-20,2025,12,20,5,51,1
855,2025-12-20 13:00:00,15000.0,10800.0,4200.0,1,Shop Owner,2,2025-12-20,2025,12,20,5,51,1
856,2025-12-20 13:00:00,11000.0,8400.0,2600.0,2,Cashier User,2,2025-12-20,2025,12,20,5,51,1
860,2025-12-20 13:00:00,19000.0,13150.0,5850.0,2,Cashier User,4,2025-12-20,2025,12,20,5,51,1
861,2025-12-20 13:00:00,4500.0,3000.0,1500.0,2,Cashier User,1,2025-12-20,2025,12,20,5,51,1
872,2025-12-21 00:00:00,22500.0,16200.0,6300.0,2,Cashier User,2,2025-12-21,2025,12,21,6,51,1
876,2025-12-21 01:00:00,7500.0,4750.0,2750.0,2,Cashier User,1,2025-12-21,2025,12,21,6,51,1
878,2025-12-21 01:00:00,39000.0,29000.0,10000.0,2,Cashier User,4,2025-12-21,2025,12,21,6,51,1
882,2025-12-21 01:00:00,12000.0,8000.0,4000.0,1,Shop Owner,2,2025-12-21,2025,12,21,6,51,1
884,2025-12-21 02:00:00,17000.0,11850.0,5150.0,2,Cashier User,2,2025-12-21,2025,12,21,6,51,1
873,2025-12-21 04:00:00,27000.0,20600.0,6400.0,2,Cashier User,3,2025-12-21,2025,12,21,6,51,1
870,2025-12-21 05:00:00,28000.0,19900.0,8100.0,2,Cashier User,3,2025-12-21,2025,12,21,6,51,1
875,2025-12-21 05:00:00,29500.0,23300.0,6200.0,2,Cashier User,3,2025-12-21,2025,12,21,6,51,1
880,2025-12-21 06:00:00,4500.0,3000.0,1500.0,2,Cashier User,1,2025-12-21,2025,12,21,6,51,1
885,2025-12-21 06:00:00,16000.0,13000.0,3000.0,1,Shop Owner,1,2025-12-21,2025,12,21,6,51,1
874,2025-12-21 08:00:00,15000.0,10400.0,4600.0,2,Cashier User,2,2025-12-21,2025,12,21,6,51,1
877,2025-12-21 08:00:00,34500.0,23950.0,10550.0,1,Shop Owner,4,2025-12-21,2025,12,21,6,51,1
879,2025-12-21 08:00:00,10500.0,7400.0,3100.0,2,Cashier User,2,2025-12-21,2025,12,21,6,51,1
871,2025-12-21 09:00:00,8000.0,6500.0,1500.0,1,Shop Owner,1,2025-12-21,2025,12,21,6,51,1
881,2025-12-21 10:00:00,53000.0,41700.0,11300.0,1,Shop Owner,4,2025-12-21,2025,12,21,6,51,1
868,2025-12-21 12:00:00,12000.0,7600.0,4400.0,2,Cashier User,2,2025-12-21,2025,12,21,6,51,1
869,2025-12-21 12:00:00,7500.0,4750.0,2750.0,1,Shop Owner,1,2025-12-21,2025,12,21,6,51,1
883,2025-12-21 12:00:00,13500.0,8550.0,4950.0,2,Cashier User,2,2025-12-21,2025,12,21,6,51,1
891,2025-12-22 03:00:00,21000.0,13500.0,7500.0,2,Cashier User,3,2025-12-22,2025,12,22,0,52,0
893,2025-12-22 03:00:00,6000.0,4000.0,2000.0,2,Cashier User,2,2025-12-22,2025,12,22,0,52,0
895,2025-12-22 04:00:00,39500.0,30750.0,8750.0,2,Cashier User,3,2025-12-22,2025,12,22,0,52,0
896,2025-12-22 04:00:00,14000.0,10300.0,3700.0,1,Shop Owner,2,2025-12-22,2025,12,22,0,52,0
886,2025-12-22 05:00:00,45000.0,36100.0,8900.0,2,Cashier User,4,2025-12-22,2025,12,22,0,52,0
887,2025-12-22 05:00:00,35000.0,28000.0,7000.0,1,Shop Owner,3,2025-12-22,2025,12,22,0,52,0
892,2025-12-22 06:00:00,9000.0,6400.0,2600.0,2,Cashier User,2,2025-12-22,2025,12,22,0,52,0
889,2025-12-22 10:00:00,16000.0,13000.0,3000.0,2,Cashier User,1,2025-12-22,2025,12,22,0,52,0
890,2025-12-22 11:00:00,5000.0,3600.0,1400.0,1,Shop Owner,1,2025-12-22,2025,12,22,0,52,0
894,2025-12-22 12:00:00,32000.0,24200.0,7800.0,2,Cashier User,4,2025-12-22,2025,12,22,0,52,0
888,2025-12-22 13:00:00,18500.0,13000.0,5500.0,2,Cashier User,3,2025-12-22,2025,12,22,0,52,0
897,2025-12-22 13:00:00,15500.0,11500.0,4000.0,1,Shop Owner,2,2025-12-22,2025,12,22,0,52,0
905,2025-12-23 01:00:00,2500.0,1800.0,700.0,1,Shop Owner,1,2025-12-23,2025,12,23,1,52,0
898,2025-12-23 03:00:00,15500.0,10900.0,4600.0,1,Shop Owner,2,2025-12-23,2025,12,23,1,52,0
906,2025-12-23 03:00:00,28500.0,21400.0,7100.0,1,Shop Owner,4,2025-12-23,2025,12,23,1,52,0
899,2025-12-23 05:00:00,4500.0,2850.0,1650.0,1,Shop Owner,1,2025-12-23,2025,12,23,1,52,0
900,2025-12-23 06:00:00,6000.0,4000.0,2000.0,2,Cashier User,1,2025-12-23,2025,12,23,1,52,0
902,2025-12-23 08:00:00,4500.0,2850.0,1650.0,2,Cashier User,1,2025-12-23,2025,12,23,1,52,0
904,2025-12-23 08:00:00,2500.0,1800.0,700.0,2,Cashier User,1,2025-12-23,2025,12,23,1,52,0
907,2025-12-23 08:00:00,1500.0,1000.0,500.0,1,Shop Owner,1,2025-12-23,2025,12,23,1,52,0
901,2025-12-23 09:00:00,7500.0,4750.0,2750.0,2,Cashier User,2,2025-12-23,2025,12,23,1,52,0
903,2025-12-23 11:00:00,62000.0,49000.0,13000.0,2,Cashier User,4,2025-12-23,2025,12,23,1,52,0
913,2025-12-24 00:00:00,10500.0,6800.0,3700.0,2,Cashier User,3,2025-12-24,2025,12,24,2,52,0
915,2025-12-24 03:00:00,26000.0,18400.0,7600.0,2,Cashier User,4,2025-12-24,2025,12,24,2,52,0
916,2025-12-24 04:00:00,5500.0,3700.0,1800.0,2,Cashier User,2,2025-12-24,2025,12,24,2,52,0
917,2025-12-24 04:00:00,7500.0,5000.0,2500.0,2,Cashier User,1,2025-12-24,2025,12,24,2,52,0
918,2025-12-24 06:00:00,33000.0,25200.0,7800.0,1,Shop Owner,3,2025-12-24,2025,12,24,2,52,0
909,2025-12-24 07:00:00,8000.0,6500.0,1500.0,1,Shop Owner,1,2025-12-24,2025,12,24,2,52,0
911,2025-12-24 07:00:00,40000.0,30700.0,9300.0,1,Shop Owner,3,2025-12-24,2025,12,24,2,52,0
920,2025-12-24 07:00:00,20500.0,14050.0,6450.0,2,Cashier User,3,2025-12-24,2025,12,24,2,52,0
910,2025-12-24 08:00:00,19000.0,13200.0,5800.0,1,Shop Owner,4,2025-12-24,2025,12,24,2,52,0
912,2025-12-24 08:00:00,18500.0,13250.0,5250.0,2,Cashier User,3,2025-12-24,2025,12,24,2,52,0
908,2025-12-24 09:00:00,25000.0,18000.0,7000.0,2,Cashier User,3,2025-12-24,2025,12,24,2,52,0
914,2025-12-24 13:00:00,18000.0,13700.0,4300.0,2,Cashier User,2,2025-12-24,2025,12,24,2,52,0
919,2025-12-24 13:00:00,6000.0,4000.0,2000.0,2,Cashier User,2,2025-12-24,2025,12,24,2,52,0
929,2025-12-25 00:00:00,23500.0,17750.0,5750.0,2,Cashier User,2,2025-12-25,2025,12,25,3,52,0
